GVKEY,DATADATE,POINTDATE,qtrsback,conm,datacqtr,ACTQh,ACTQh_dc,AOQh,AOQh_dc,APQh,APQh_dc,ATQh,ATQh_dc,CEQQh,CEQQh_dc,CHEQh,CHEQh_dc,DLTTQh,DLTTQh_dc,DOQh,DOQh_dc,DVPQh,DVPQh_dc,DVQh,DVQh_dc,IBADJQh,IBADJQh_dc,IBCOMQh,IBCOMQh_dc,IBQh,IBQh_dc,ICAPTQh,ICAPTQh_dc,LCOQh,LCOQh_dc,LCTQh,LCTQh_dc,LOQh,LOQh_dc,LTQh,LTQh_dc,NIQh,NIQh_dc,NOPIQh,NOPIQh_dc,PIQh,PIQh_dc,PPENTQh,PPENTQh_dc,PSTKQh,PSTKQh_dc,PSTKRQh,PSTKRQh_dc,SALEQh,SALEQh_dc,SEQQh,SEQQh_dc,TEQQh,TEQQh_dc,TXTQh,TXTQh_dc,XIDOQh,XIDOQh_dc
175404,20180331,20180430,0,FIRST SOLAR INC,Q1Y18,3770.299,,1403.105,,136.897,,6840.189,,5159.371,,2883.572,,431.817,,0,,0,,0,,82.951,,82.951,,82.951,,5591.188,,400.615,,553.738,,695.263,,1680.818,,82.951,,26.777,,94.576,,1666.785,,0,,0,,567.265,,5159.371,,5159.371,,11.625,,0,
175442,20180228,20180430,0,NEW ORIENTAL ED & TECH,Q1Y18,2731.987,,423.885,,40.5,,3574.698,,2028.929,,2517.602,,0,,0,,0,,,,68.376,,68.376,,68.376,,2075.554,,1399.238,,1495.865,,0,,1499.144,,68.376,,21.644,,80.011,,418.826,,0,,0,,618.081,,2028.929,,2075.554,,13.409,,0,
176082,20180131,20180430,0,PHARMA-BIO SERV INC,Q4Y17,19.694,,0.423,,1.468,,22.409,,18.168,,13.201,,0.056,,0,,0,,0,,-2.664,,-2.664,,-2.664,,18.224,,0,,1.485,,2.7,,4.241,,-2.664,,0.018,,0.037,,2.292,,0,,0,,4.212,,18.168,,18.168,,2.701,,0,
176152,20180331,20180430,0,GRUPO AEROPORTUARIO DEL CENT,Q1Y18,215.367,,461.29,,23.244,,821.095,,422.632,,147.84,,251.244,,0,,0,,0,,33.486,,33.486,,33.486,,682.747,,40.696,,66.542,,61.375,,389.592,,33.486,,-0.057,,46.995,,144.438,,0,,0,,106.34,,422.632,,431.503,,13.415,,0,
176362,20180131,20180331,0,AEROVIRONMENT INC,Q4Y17,355.255,,55.964,,13.249,,432.845,,390.388,,221.847,,0.007,,0,,0,,0,,-0.828,,-0.828,,-0.828,,390.396,,27.296,,40.545,,1.837,,42.456,,-0.828,,0.019,,-0.209,,21.626,,0,,0,,63.935,,390.388,,390.389,,0.628,,0,
176362,20180131,20180430,0,AEROVIRONMENT INC,Q4Y17,355.255,,55.964,,13.249,,432.845,,390.388,,221.847,,0.007,,0,,0,,0,,-0.828,,-0.828,,-0.828,,390.396,,27.296,,40.545,,1.837,,42.456,,-0.828,,0.019,,-0.209,,21.626,,0,,0,,63.935,,390.388,,390.389,,0.628,,0,
177267,20180331,20180430,0,TE CONNECTIVITY LTD,Q1Y18,5960,,9611,,1613,,19247,,9480,,559,,3335,,-2,,0,,281,,492,,492,,492,,12815,,1876,,4164,,2030,,9767,,490,,5,,600,,3676,,0,,0,,3745,,9480,,9480,,108,,-2,
177889,20180131,20180430,0,SIRONA BIOCHEM CORP,Q4Y17,0.945,,0,,0.29,,0.945,,-1.668,,0.57,,1.091,,0,,0,,0,,-0.096,,-0.096,,-0.096,,-0.577,,0.05,,1.453,,0.069,,2.613,,-0.096,,0.001,,-0.093,,0,,0,,0,,0.457,,-1.668,,-1.668,,0.003,,0,
177889,20180131,20180430,0,SIRONA BIOCHEM CORP,Q4Y17,0.945,,0,,0.29,,0.945,,-1.668,,0.57,,1.091,,0,,0,,0,,-0.096,,-0.096,,-0.096,,-0.577,,0.05,,1.453,,0.069,,2.613,,-0.096,,0.001,,-0.093,,0,,0,,0,,0.457,,-1.668,,-1.668,,0.003,,0,
178015,20180131,20180331,0,LULULEMON ATHLETICA INC,Q4Y17,1436.282,,88.559,,24.646,,1998.483,,1596.96,,990.501,,0,,0,,0,,0,,119.761,,119.761,,119.761,,1596.96,,252.252,,292.598,,107.589,,401.523,,119.761,,1.226,,257.504,,473.642,,0,,0,,928.802,,1596.96,,1596.96,,137.743,,0,
178015,20180131,20180331,0,LULULEMON ATHLETICA INC,Q4Y17,1436.282,,88.559,,24.646,,1998.483,,1596.96,,990.501,,0,,0,,0,,0,,119.761,,119.761,,119.761,,1596.96,,252.252,,292.598,,107.589,,401.523,,119.761,,1.226,,257.504,,473.642,,0,,0,,928.802,,1596.96,,1596.96,,137.743,,0,
178015,20180131,20180430,0,LULULEMON ATHLETICA INC,Q4Y17,1436.282,,88.559,,24.646,,1998.483,,1596.96,,990.501,,0,,0,,0,,0,,119.761,,119.761,,119.761,,1596.96,,252.252,,292.598,,107.589,,401.523,,119.761,,1.226,,257.504,,473.642,,0,,0,,928.802,,1596.96,,1596.96,,137.743,,0,
178015,20180131,20180430,0,LULULEMON ATHLETICA INC,Q4Y17,1436.282,,88.559,,24.646,,1998.483,,1596.96,,990.501,,0,,0,,0,,0,,119.761,,119.761,,119.761,,1596.96,,252.252,,292.598,,107.589,,401.523,,119.761,,1.226,,257.504,,473.642,,0,,0,,928.802,,1596.96,,1596.96,,137.743,,0,
178083,20180131,20180430,0,VMWARE INC -CL A,Q4Y17,13734,,5814,,15,,20622,,7776,,11653,,4234,,0,,0,,0,,-439,,-439,,-439,,12010,,5018,,5033,,3579,,12846,,-439,,40,,668,,1074,,0,,0,,2310,,7776,,7776,,1107,,0,
178704,20180131,20180430,0,ULTA BEAUTY INC,Q4Y17,1693.743,,25.491,,325.758,,2908.687,,1774.217,,397.445,,0,,0,,0,,0,,208.173,,208.173,,208.173,,1774.217,,302.307,,642.166,,432.901,,1134.47,,208.173,,0.359,,254.778,,1189.453,,0,,0,,1937.592,,1774.217,,1774.217,,46.605,,0,
179534,20180331,20180430,0,VISA INC,Q1Y18,18536,,48140,,3188,,69042,,28627,,13853,,16624,,0,,0,,948,,2514,,2605,,2605,,50727,,6363,,9551,,3654,,34939,,2605,,34,,3217,,2366,,5476,,0,,5073,,34103,,34103,,612,,0,
179552,20180331,20180430,0,EMPIRE BANCORP INC,Q1Y18,,,331.833,,861.003,,947.002,,65.994,,77.831,,14.789,,0,,0,,,,0.508,,0.508,,0.508,,80.783,,,,,,5.216,,881.008,,0.508,,,3,0.56,,5.279,,0,,0,,8.51,,65.994,,65.994,,0.052,,0,
179621,20180331,20180430,0,PHILIP MORRIS INTERNATIONAL,Q1Y18,20593,,15018,,2156,,43070,,-12350,,7200,,29578,,0,,0,,1659,,1553,,1556,,1556,,19096,,9754,,17688,,5464,,53552,,1556,,7,,2206,,7459,,0,,0,,6896,,-12350,,-10482,,559,,0,
179700,20180331,20180430,0,DR PEPPER SNAPPLE GROUP INC,Q1Y18,1246,,7735,,377,,10179,,2486,,29,,4135,,0,,0,,104,,159,,159,,159,,6621,,825,,1624,,1311,,7693,,159,,-6,,213,,1198,,0,,0,,1594,,2486,,2486,,54,,0,
179819,20180131,20180331,0,QUANEX BUILDING PRODUCTS,Q4Y17,179.17,,374.85,,39.868,,767.034,,422.957,,13.757,,215.362,,0,,0,,1.397,,4.947,,4.947,,4.947,,638.319,,29.559,,92.864,,21.08,,344.077,,4.947,,0.317,,-2.613,,213.014,,0,,0,,191.666,,422.957,,422.957,,-7.56,,0,
179819,20180131,20180430,0,QUANEX BUILDING PRODUCTS,Q4Y17,179.17,,374.85,,39.868,,767.034,,422.957,,13.757,,215.362,,0,,0,,1.397,,4.947,,4.947,,4.947,,638.319,,29.559,,92.864,,21.08,,344.077,,4.947,,0.317,,-2.613,,213.014,,0,,0,,191.666,,422.957,,422.957,,-7.56,,0,
180267,20180228,20180430,0,MICROCHANNEL TECHNOLOGIES CP,Q1Y18,0.005,,0,,0.027,,0.005,,-0.122,,0.005,,0,,0,,0,,0,,-0.007,,-0.007,,-0.007,,-0.122,,0.025,,0.127,,0,,0.127,,-0.007,,0,,-0.007,,0,,0,,0,,0,,-0.122,,-0.122,,0,,0,
180635,20180331,20180430,0,CLOUD PEAK ENERGY INC,Q1Y18,267.971,,66.165,,25.59,,1689.135,,998.833,,127.796,,409.762,,0,,0,,0,,-7.738,,-7.738,,-7.738,,1408.595,,92.765,,120.929,,159.611,,690.302,,-7.738,,1.884,,-7.675,,1354.999,,0,,0,,216.309,,998.833,,998.833,,0.063,,0,
180711,20180131,20180331,0,BROADCOM INC,Q4Y17,11220,,40577,,816,,54544,,25901,,7076,,17475,,-14,,0,,755,,6244,,6244,,6244,,46556,,1037,,1970,,4775,,25463,,6230,,35,,795,,2747,,0,,0,,5327,,25901,,29081,,-5786,,-14,
180711,20180131,20180430,0,BROADCOM INC,Q4Y17,11220,,40577,,816,,54544,,25901,,7076,,17475,,-14,,0,,755,,6244,,6244,,6244,,46556,,1037,,1970,,4775,,25463,,6230,,35,,795,,2747,,0,,0,,5327,,25901,,29081,,-5786,,-14,
181800,20180131,20180430,0,MMEX RESOURCES CORP,Q4Y17,0.129,,0.001,,0.749,,0.237,,-2.438,,0.107,,0.063,,0,,0,,0,,-0.275,,-0.275,,-0.275,,-2.018,,1.112,,2.255,,0,,2.318,,-0.275,,0.714,,-0.192,,0.107,,0,,0,,0,,-2.438,,-2.081,,0,,0,
182023,20180131,20180430,0,ONCOSEC MEDICAL INC,Q4Y17,19.584,,0.313,,2.751,,22.122,,18.031,,17.904,,0,,0,,0,,0,,-10.737,,-10.737,,-10.737,,18.031,,0.161,,2.912,,1.179,,4.091,,-10.737,,-2.45,,-10.736,,2.225,,0,,0,,0,,18.031,,18.031,,0.001,,0,
182960,20180131,20180430,0,ADVANCED BIOMEDICAL TECH INC,Q4Y17,0.039,,0,,0,,0.105,,-5.469,,0.019,,0,,0,,0,,0,,-0.223,,-0.223,,-0.223,,-5.469,,0.419,,5.574,,0,,5.574,,-0.223,,-0.012,,-0.223,,0.066,,0,,0,,0,,-5.469,,-5.469,,0,,0,
183547,20180131,20180430,0,CODA OCTOPUS GROUP INC,Q4Y17,20.135,,3.57,,0.668,,28.964,,19.57,,11.989,,4.675,,0,,0,,0,,-0.168,,-0.168,,-0.168,,24.245,,0.812,,4.718,,0.001,,9.394,,-0.168,,0.007,,-0.168,,5.259,,0,,0,,3.051,,19.57,,19.57,,0,,0,
183565,20180131,20180430,0,IDW MEDIA HOLDINGS INC,Q4Y17,61.052,,11.977,,1.866,,76.324,,45.691,,8.399,,2.318,,0,,0,,0,,-4.488,,-4.488,,-4.488,,48.009,,17.567,,27.03,,1.285,,30.633,,-4.488,,0.005,,-0.433,,3.295,,0,,0,,15.64,,45.691,,45.691,,4.055,,0,
183675,20180131,20180430,0,FIRE RIVER GOLD CORP,Q4Y17,0,,0,,0.447,,0,,-0.499,,0,,0,,0,,0,,0,,-0.033,,-0.033,,-0.033,,-0.499,,0.052,,0.499,,0,,0.499,,-0.033,,0,,-0.033,,0,,0,,0,,0,,-0.499,,-0.499,,0,,0,
183729,20180228,20180430,0,ORGENESIS INC,Q1Y18,8.569,,28.225,,3.838,,42.411,,19.478,,4.225,,2.567,,0,,0,,0,,-5.611,,-5.611,,-5.611,,25.929,,10.368,,16.164,,0.006,,19.049,,-5.611,,-0.037,,-5.873,,5.617,,0,,0,,2.636,,19.478,,19.478,,-0.396,,0,
183739,20180228,20180430,0,INTELLIPHARMACEUTICS INTL,Q1Y18,1.682,,0.552,,2.864,,5.392,,-2.724,,0.27,,0,,0,,0,,0,,-3.15,,-3.15,,-3.15,,-2.724,,1.659,,5.829,,2.287,,8.116,,-3.15,,0,,-3.15,,3.158,,0,,0,,0.334,,-2.724,,-2.724,,0,,0,
183739,20180228,20180430,0,INTELLIPHARMACEUTICS INTL,Q1Y18,1.682,,0.552,,2.864,,5.392,,-2.724,,0.27,,0,,0,,0,,0,,-3.15,,-3.15,,-3.15,,-2.724,,1.659,,5.829,,2.287,,8.116,,-3.15,,0,,-3.15,,3.158,,0,,0,,0.334,,-2.724,,-2.724,,0,,0,
183758,20180131,20180430,0,PARKIT ENTERPRISE INC,Q4Y17,2,,11.966,,0.037,,13.966,,13.929,,1.79,,0,,0,,0,,0,,-0.213,,-0.213,,-0.213,,13.929,,0,,0.037,,0,,0.037,,-0.213,,-0.055,,-0.213,,0,,0,,0,,0,,13.929,,13.929,,0,,0,
183758,20180131,20180430,0,PARKIT ENTERPRISE INC,Q4Y17,2,,11.966,,0.037,,13.966,,13.929,,1.79,,0,,0,,0,,0,,-0.213,,-0.213,,-0.213,,13.929,,0,,0.037,,0,,0.037,,-0.213,,-0.055,,-0.213,,0,,0,,0,,0,,13.929,,13.929,,0,,0,
184323,20180131,20180430,0,EXPRESS INC,Q4Y17,565.136,,217.458,,145.589,,1187.607,,654,,236.222,,66.7,,0,,0,,0,,29.429,,29.429,,29.429,,720.7,,135.975,,290.864,,171.092,,533.607,,29.429,,-1.2,,44.033,,405.013,,0,,0,,693.814,,654,,654,,14.604,,0,
184352,20180331,20180430,0,SCORPIO TANKERS INC,Q1Y18,238.394,,76.754,,10.78,,4443.398,,1656.894,,163.379,,2566.947,,0,,0,,3.264,,-31.794,,-31.794,,-31.794,,4223.841,,28.011,,219.557,,0,,2786.504,,-31.794,,0.304,,-31.794,,4128.25,,0,,0,,156.446,,1656.894,,1656.894,,0,,0,
184826,20180131,20180430,0,GRANITE FALLS ENERGY LLC,Q4Y17,31.104,,9.606,,4.834,,111.125,,73.271,,7.186,,8.454,,0,,0,,11.779,,1.052,,1.052,,1.052,,103.532,,1.275,,7.593,,0,,16.047,,1.052,,0.305,,1.525,,70.415,,0,,0,,52.993,,73.271,,95.078,,0,,0,
185169,20180131,20180430,0,XIANGTIAN USA AIR POWER CO,Q4Y17,5.954,,0.095,,3.878,,12.606,,2.891,,0.571,,0,,0,,0,,0,,-0.669,,-0.669,,-0.669,,2.891,,4.806,,9.715,,0,,9.715,,-0.669,,0.001,,-0.668,,6.557,,0,,0,,0.232,,2.891,,2.891,,0.001,,0,
185195,20180131,20180430,0,VERA BRADLEY INC,Q4Y17,242.023,,22.183,,13.503,,350.669,,285.283,,122.901,,0,,0,,0,,0,,8.513,,8.513,,8.513,,285.283,,25.959,,40.274,,25.112,,65.386,,8.513,,0.364,,15.77,,86.463,,0,,0,,132,,285.283,,285.283,,7.257,,0,
185952,20180131,20180430,0,REV GROUP INC,Q4Y17,737.7,,359.227,,144.315,,1324.536,,581.559,,12.743,,371.527,,0,,0,,3.207,,9.421,,9.421,,9.421,,953.086,,183.594,,336.399,,19.576,,742.977,,9.421,,0,,-4.421,,227.609,,0,,0,,514.855,,581.559,,581.559,,-13.842,,0,
186890,20180331,20180430,0,JOHN MARSHALL BANCORP INC,Q1Y18,,,135.829,,966.953,,1232.289,,131.627,,92.356,,128.044,,0,,0,,,,3.244,,3.244,,3.244,,259.671,,,,,,5.665,,1100.662,,3.244,,,3,4.087,,2.48,,0,,0,,13.615,,131.627,,131.627,,0.843,,0,
187041,20180131,20180430,0,FRANCESCAS HOLDINGS CORP,Q4Y17,84.503,,13.035,,17.801,,185.24,,114.448,,31.331,,0,,0,,0,,0,,3.726,,3.726,,3.726,,114.448,,14.654,,32.455,,38.337,,70.792,,3.726,,0.068,,10.31,,87.702,,0,,0,,138.491,,114.448,,114.448,,6.584,,0,
187118,20180331,20180430,0,YANDEX N.V.,Q1Y18,1853.409,,1428.519,,292.795,,3702.418,,2462.685,,1584.403,,0,,0,,0,,0,,41.388,,41.388,,41.388,,2961.952,,38.101,,696.191,,10.017,,740.466,,41.388,,5.356,,56.448,,420.49,,0,,0,,462.104,,2462.685,,2857.368,,24.259,,0,
187575,20180131,20180430,0,TILLY'S INC,Q4Y17,203.054,,3.736,,21.615,,290.111,,160.425,,135.952,,0,,0,,0,,20.08,,6.7,,6.7,,6.7,,160.425,,73.673,,95.631,,34.055,,129.686,,6.7,,0.413,,11.855,,83.321,,0,,0,,164.318,,160.425,,160.425,,5.155,,0,
189563,20180228,20180430,0,UBI BLOCKCHAIN INTERNET,Q1Y18,0.855,,0.219,,0.09,,1.092,,-0.246,,0.06,,0,,0,,0,,0,,-0.674,,-0.674,,-0.674,,-0.246,,0,,1.338,,0,,1.338,,-0.674,,0,,-0.674,,0.018,,0,,0,,0,,-0.246,,-0.246,,0,,0,
190455,20180131,20180331,0,GUIDEWIRE SOFTWARE INC,Q4Y17,638.938,,628.551,,18.57,,1283.694,,1087.489,,505.178,,0,,0,,0,,0,,-45.555,,-45.555,,-45.555,,1087.489,,154.159,,172.729,,23.476,,196.205,,-45.555,,3.224,,2.559,,16.205,,0,,0,,163.788,,1087.489,,1087.489,,48.114,,0,
190455,20180131,20180430,0,GUIDEWIRE SOFTWARE INC,Q4Y17,638.938,,628.551,,18.57,,1283.694,,1087.489,,505.178,,0,,0,,0,,0,,-45.555,,-45.555,,-45.555,,1087.489,,154.159,,172.729,,23.476,,196.205,,-45.555,,3.224,,2.559,,16.205,,0,,0,,163.788,,1087.489,,1087.489,,48.114,,0,
210418,20180331,20180430,0,ABB LTD,Q1Y18,22311,,15818,,5301,,43569,,13395,,4902,,5285,,-5,,0,,0,,577,,577,,577,,19229,,11595,,19372,,3885,,29625,,572,,63,,840,,5440,,0,,0,,8627,,13395,,13944,,235,,-5,
213288,20180331,20180430,0,EMBRAER SA,Q1Y18,7152.2,,2767.7,,893.5,,11995.1,,4073.4,,3177.7,,4094.3,,0,,0,,,4,-12.3,,-12.3,,-12.3,,8278.2,,1575.3,,2938.9,,529.8,,7811.2,,-12.3,,-74.5,,-18.1,,2075.2,,0,,0,,992,,4073.4,,4183.9,,-7.9,,0,
216019,20180331,20180430,0,AIXTRON SE,Q1Y18,378.065,,100.864,,17.616,,557.582,,469.043,,275.024,,0,,0,,0,,0,,15.188,,15.188,,15.188,,469.043,,67.645,,86.664,,1.875,,88.539,,15.188,,0.376,,10.111,,78.653,,0,,0,,79.332,,469.043,,469.043,,-5.077,,0,
220546,20180331,20180430,0,STATOIL ASA,Q1Y18,28266,,11752,,9814,,115449,,42590,,14938,,24607,,0,,0,,402,,1285,,1285,,1285,,67223,,3602,,19297,,20350,,72833,,1285,,-304,,4540,,75431,,0,,0,,19776,,42590,,42616,,3255,,0,
254338,20180331,20180430,0,CHINA TELECOM CORP LTD,Q1Y18,,,,,,,104560.469,,53467.621,,,,,,0,,0,,,,908.395,,908.395,,908.395,,,,,,,,,,51092.848,,908.395,,,2,1214.17,,,,0,,0,,15402.385,,53467.621,,53467.621,,300.673,,0,
260737,20180131,20180430,0,OCEAN POWER TECHNOLOGIES INC,Q4Y17,15.895,,0.157,,0.234,,16.709,,13.423,,14.776,,0.001,,0,,0,,0,,-1.663,,-1.663,,-1.663,,13.424,,2.748,,3.145,,0.14,,3.286,,-1.663,,0.112,,-2.782,,0.657,,0,,0,,0,,13.423,,13.423,,-1.119,,0,
260751,20180331,20180430,0,BANK OF NT BUTTERFIELD & SON,Q1Y18,,,4716.148,,9753.875,,10988.235,,824.227,,2143.675,,117,,0,,0,,20.941,,44.197,,44.197,,44.197,,941.227,,,,,,293.133,,10164.008,,44.197,,-22.803,,44.549,,162.719,,0,,0,,124.305,,824.227,,824.227,,0.352,,0,
264628,20180331,20180430,0,SANTA CRUZ COUNTY BANK,Q1Y18,,,,,576.322,,645.433,,59.916,,,,0,,0,,0,,,,2.531,,2.531,,2.531,,59.916,,,,,,9.195,,585.517,,2.531,,,3,,3,,,0,,0,,,3,59.916,,59.916,,1.038,,0,
286433,20180131,20180331,0,OASMIA PHARMACEUTICAL AB,Q4Y17,9.688,,59.753,,1.318,,71.49,,46.214,,6.052,,0,,0,,0,,0,,-4.114,,-4.114,,-4.114,,46.209,,3.48,,25.281,,0,,25.281,,-4.114,,0.002,,-4.118,,2.049,,0,,0,,0.095,,46.214,,46.209,,0,,0,
286433,20180131,20180430,0,OASMIA PHARMACEUTICAL AB,Q4Y17,9.688,,59.753,,1.318,,71.49,,46.214,,6.052,,0,,0,,0,,0,,-4.114,,-4.114,,-4.114,,46.209,,3.48,,25.281,,0,,25.281,,-4.114,,0.002,,-4.118,,2.049,,0,,0,,0.095,,46.214,,46.209,,0,,0,
294524,20180331,20180430,0,LYONDELLBASELL INDUSTRIES NV,Q1Y18,12068,,3579,,3010,,26896,,9728,,2882,,8531,,0,,0,,395,,1230,,1231,,1231,,18260,,1506,,4598,,2350,,17167,,1231,,131,,1534,,11249,,0,,0,,9767,,9728,,9729,,303,,0,
296697,20180331,20180430,0,CONTROLADORA VUELA COMPANIA,Q1Y18,647.12,,358.712,,56.955,,1257.221,,492.634,,402.771,,48.481,,0,,0,,0,,-61.548,,-61.548,,-61.548,,541.115,,424.545,,629.066,,23.522,,764.587,,-61.548,,-36.15,,-87.926,,251.389,,0,,0,,322.011,,492.634,,492.634,,-26.378,,0,
316056,20180331,20180430,0,ALLEGION PLC,Q1Y18,802.6,,1548.1,,197.5,,2628.1,,456,,151.8,,1474.1,,0,,0,,19.7,,72.2,,72.2,,72.2,,1935.2,,219.3,,452.1,,240.8,,2167,,72.2,,0.4,,86.2,,277.4,,0,,0,,613.1,,456,,461.1,,13.8,,0,
